"TOA5","CR1000","CR1000","70405","CR1000.Std.27.04","CPU:Piranometro-UVA-UVB-WS400WS200 CR1000.CR1","45947","Instrum"
"TIMESTAMP","RECORD","BattV","Piranom","UVA","UVB"
"TS","RN","Volts","mV","mV","mV"
"","","Avg","Avg","Avg","Avg"
2023-09-25 09:09:00,192332,11.9,1.087,-2515,-2853,,
2023-09-25 09:10:00,192333,11.91,1.087,-2516,-2854,,
2023-09-25 09:11:00,192334,11.68,1.104,-2515,-2854,,
2023-09-25 09:12:00,192335,11.91,1.123,-2514,-2854,,
2023-09-25 09:13:00,192336,11.9,1.15,-2513,-2854,,
2023-09-25 09:14:00,192337,11.73,1.193,-2513,-2855,,
2023-09-25 09:15:00,192338,10.7,1.275,-2510,-2855,,
2023-09-25 09:16:00,192339,11.72,1.366,-2505,-2854,,
2023-09-25 09:17:00,192340,11.89,1.416,-2502,-2852,,
2023-09-25 09:18:00,192341,11.9,1.435,-2501,-2851,,
2023-09-25 09:19:00,192342,11.33,1.439,-2502,-2851,,
2023-09-25 09:20:00,192343,11.43,1.448,-2503,-2852,,
2023-09-25 09:21:00,192344,11.89,1.482,-2500,-2851,,
2023-09-25 09:22:00,192345,11.9,1.517,-2497,-2850,,
2023-09-25 09:23:00,192346,11.68,1.57,-2498,-2851,,
2023-09-25 09:24:00,192347,11.68,1.609,-2496,-2851,,
2023-09-25 09:25:00,192348,11.9,1.656,-2498,-2851,,
2023-09-25 09:26:00,192349,11.89,1.691,-2506,-2851,,
2023-09-25 09:27:00,192350,11.65,1.726,-2513,-2852,,
2023-09-25 09:28:00,192351,11.91,1.748,-2515,-2852,,
2023-09-25 09:29:00,192352,11.9,1.746,-2515,-2852,,
2023-09-25 09:30:00,192353,11.8,1.747,-2517,-2854,,
2023-09-25 09:31:00,192354,11.74,1.752,-2516,-2854,,
2023-09-25 09:32:00,192355,11.92,1.763,-2516,-2854,,
2023-09-25 09:33:00,192356,11.91,1.763,-2517,-2854,,
2023-09-25 09:34:00,192357,11.67,1.745,-2517,-2854,,
2023-09-25 09:35:00,192358,11.91,1.685,-2513,-2854,,
2023-09-25 09:36:00,192359,11.9,1.594,-2497,-2851,,
2023-09-25 09:37:00,192360,11.67,1.481,-2498,-2850,,
2023-09-25 09:38:00,192361,11.75,1.38,-2504,-2851,,
2023-09-25 09:39:00,192362,11.91,1.304,-2506,-2851,,
2023-09-25 09:40:00,192363,11.9,1.252,-2508,-2851,,
2023-09-25 09:41:00,192364,11.55,1.234,-2509,-2852,,
2023-09-25 09:42:00,192365,11.61,1.241,-2508,-2851,,
2023-09-25 09:43:00,192366,11.92,1.254,-2509,-2851,,
2023-09-25 09:44:00,192367,11.91,1.264,-2507,-2850,,
2023-09-25 09:45:00,192368,10.92,1.282,-2508,-2851,,
2023-09-25 09:46:00,192369,11.74,1.301,-2508,-2852,,
2023-09-25 09:47:00,192370,11.9,1.324,-2508,-2853,,
2023-09-25 09:48:00,192371,11.68,1.357,-2505,-2852,,
2023-09-25 09:49:00,192372,11.41,1.395,-2502,-2850,,
2023-09-25 09:50:00,192373,11.9,1.423,-2502,-2850,,
2023-09-25 09:51:00,192374,11.89,1.446,-2500,-2849,,
2023-09-25 09:52:00,192375,11.68,1.487,-2501,-2850,,
2023-09-25 09:53:00,192376,11.91,1.531,-2500,-2851,,
2023-09-25 09:54:00,192377,11.9,1.563,-2498,-2852,,
2023-09-25 09:55:00,192378,11.68,1.568,-2496,-2851,,
2023-09-25 09:56:00,192379,11.83,1.547,-2496,-2850,,
2023-09-25 09:57:00,192380,11.91,1.524,-2497,-2850,,
2023-09-25 09:58:00,192381,11.9,1.527,-2500,-2851,,
2023-09-25 09:59:00,192382,11.67,1.549,-2501,-2853,,
2023-09-25 10:00:00,192383,11.73,1.569,-2499,-2853,,
2023-09-25 10:01:00,192384,11.9,1.591,-2498,-2852,,
2023-09-25 10:02:00,192385,11.89,1.623,-2496,-2852,,
2023-09-25 10:03:00,192386,11.47,1.671,-2498,-2851,,
2023-09-25 10:04:00,192387,11.89,1.738,-2512,-2852,,
2023-09-25 10:05:00,192388,11.9,1.823,-2514,-2853,,
2023-09-25 10:06:00,192389,11.8,1.909,-2514,-2853,,
2023-09-25 10:07:00,192390,11.77,1.972,-2512,-2851,,
2023-09-25 10:08:00,192391,11.92,2.016,-2511,-2851,,
2023-09-25 10:09:00,192392,11.91,2.049,-2513,-2852,,
2023-09-25 10:10:00,192393,11.19,2.076,-2513,-2853,,
2023-09-25 10:11:00,192394,11.89,2.09,-2513,-2853,,
2023-09-25 10:12:00,192395,11.9,2.077,-2515,-2854,,
2023-09-25 10:13:00,192396,11.82,2.039,-2514,-2854,,
2023-09-25 10:14:00,192397,11.73,1.993,-2513,-2853,,
2023-09-25 10:15:00,192398,11.91,1.955,-2514,-2853,,
2023-09-25 10:16:00,192399,11.89,1.924,-2516,-2855,,
2023-09-25 10:17:00,192400,11.37,1.894,-2516,-2855,,
2023-09-25 10:18:00,192401,11.89,1.864,-2514,-2854,,
2023-09-25 10:19:00,192402,11.9,1.853,-2514,-2852,,
2023-09-25 10:20:00,192403,11.77,1.874,-2514,-2852,,
2023-09-25 10:21:00,192404,11.79,1.92,-2512,-2851,,
2023-09-25 10:22:00,192405,11.89,1.963,-2512,-2852,,
2023-09-25 10:23:00,192406,11.9,1.977,-2516,-2854,,
2023-09-25 10:24:00,192407,11.69,1.961,-2516,-2855,,
2023-09-25 10:25:00,192408,11.74,1.937,-2515,-2855,,
2023-09-25 10:26:00,192409,11.9,1.922,-2516,-2855,,
2023-09-25 10:27:00,192410,11.91,1.92,-2515,-2854,,
2023-09-25 10:28:00,192411,11.48,1.923,-2513,-2852,,
2023-09-25 10:29:00,192412,11.89,1.925,-2514,-2852,,
2023-09-25 10:30:00,192413,11.9,1.932,-2514,-2853,,
2023-09-25 10:31:00,192414,11.82,1.941,-2514,-2853,,
2023-09-25 10:32:00,192415,11.7,1.955,-2514,-2853,,
2023-09-25 10:33:00,192416,11.91,1.972,-2513,-2852,,
2023-09-25 10:34:00,192417,11.89,2.009,-2511,-2850,,
2023-09-25 10:35:00,192418,11.28,2.081,-2512,-2851,,
2023-09-25 10:36:00,192419,11.57,2.158,-2512,-2852,,
2023-09-25 10:37:00,192420,11.9,2.209,-2514,-2853,,
2023-09-25 10:38:00,192421,11.9,2.213,-2514,-2855,,
2023-09-25 10:39:00,192422,11.61,2.183,-2513,-2854,,
2023-09-25 10:40:00,192423,11.91,2.165,-2513,-2854,,
2023-09-25 10:41:00,192424,11.9,2.185,-2512,-2854,,
2023-09-25 10:42:00,192425,11.73,2.268,-2513,-2854,,
2023-09-25 10:43:00,192426,11.66,2.396,-2513,-2856,,
2023-09-25 10:44:00,192427,11.9,2.505,-2513,-2856,,
2023-09-25 10:45:00,192428,11.89,2.559,-2510,-2855,,
2023-09-25 10:46:00,192429,11.5,2.561,-2508,-2853,,
2023-09-25 10:47:00,192430,11.89,2.542,-2509,-2853,,
2023-09-25 10:48:00,192431,11.9,2.509,-2509,-2853,,
2023-09-25 10:49:00,192432,11.83,2.46,-2510,-2853,,
2023-09-25 10:50:00,192433,11.49,2.403,-2510,-2852,,
2023-09-25 10:51:00,192434,11.92,2.376,-2509,-2851,,
2023-09-25 10:52:00,192435,11.91,2.372,-2509,-2851,,
2023-09-25 10:53:00,192436,11.57,2.342,-2507,-2849,,
2023-09-25 10:54:00,192437,11.35,2.291,-2509,-2850,,
2023-09-25 10:55:00,192438,11.9,2.24,-2511,-2852,,
2023-09-25 10:56:00,192439,11.89,2.189,-2513,-2854,,
2023-09-25 10:57:00,192440,11.9,2.152,-2515,-2856,,
2023-09-25 10:58:00,192441,11.78,2.134,-2516,-2857,,
2023-09-25 10:59:00,192442,11.62,2.131,-2514,-2856,,
2023-09-25 11:00:00,192443,11.9,2.138,-2512,-2854,,
2023-09-25 11:01:00,192444,11.89,2.144,-2510,-2851,,
2023-09-25 11:02:00,192445,11.18,2.146,-2511,-2852,,
2023-09-25 11:03:00,192446,11.89,2.135,-2514,-2854,,
2023-09-25 11:04:00,192447,11.9,2.1,-2515,-2856,,
2023-09-25 11:05:00,192448,11.89,2.064,-2515,-2856,,
2023-09-25 11:06:00,192449,11.38,2.042,-2513,-2855,,
2023-09-25 11:07:00,192450,11.92,2.074,-2514,-2855,,
2023-09-25 11:08:00,192451,11.89,2.137,-2514,-2855,,
2023-09-25 11:09:00,192452,11.65,2.18,-2513,-2854,,
2023-09-25 11:10:00,192453,11.89,2.177,-2514,-2855,,
2023-09-25 11:11:00,192454,11.9,2.149,-2514,-2855,,
2023-09-25 11:12:00,192455,11.79,2.13,-2512,-2854,,
2023-09-25 11:13:00,192456,11.9,2.13,-2512,-2853,,
2023-09-25 11:14:00,192457,11.9,2.146,-2513,-2853,,
2023-09-25 11:15:00,192458,11.53,2.168,-2513,-2854,,
2023-09-25 11:16:00,192459,11.66,2.185,-2512,-2853,,
2023-09-25 11:17:00,192460,11.89,2.205,-2511,-2852,,
2023-09-25 11:18:00,192461,11.9,2.215,-2510,-2851,,
2023-09-25 11:19:00,192462,11.68,2.223,-2510,-2851,,
2023-09-25 11:20:00,192463,11.9,2.235,-2510,-2851,,
2023-09-25 11:21:00,192464,11.89,2.256,-2512,-2852,,
2023-09-25 11:22:00,192465,11.9,2.281,-2512,-2854,,
2023-09-25 11:23:00,192466,11.76,2.322,-2510,-2853,,
2023-09-25 11:24:00,192467,11.79,2.389,-2509,-2851,,
2023-09-25 11:25:00,192468,11.9,2.474,-2509,-2852,,
2023-09-25 11:26:00,192469,11.89,2.555,-2510,-2853,,
2023-09-25 11:27:00,192470,11.66,2.615,-2508,-2853,,
2023-09-25 11:28:00,192471,11.91,2.656,-2507,-2852,,
2023-09-25 11:29:00,192472,11.9,2.69,-2507,-2852,,
2023-09-25 11:30:00,192473,11.67,2.727,-2507,-2851,,
2023-09-25 11:31:00,192474,11.78,2.788,-2506,-2851,,
2023-09-25 11:32:00,192475,11.8,2.871,-2506,-2851,,
2023-09-25 11:33:00,192476,11.73,2.957,-2508,-2853,,
2023-09-25 11:34:00,192477,11.82,3.044,-2512,-2858,,
2023-09-25 11:35:00,192478,11.89,3.14,-2510,-2859,,
2023-09-25 11:36:00,192479,11.9,3.246,-2506,-2856,,
2023-09-25 11:37:00,192480,11.67,3.341,-2504,-2855,,
2023-09-25 11:38:00,192481,11.26,3.374,-2503,-2854,,
2023-09-25 11:39:00,192482,11.26,3.348,-2502,-2853,,
2023-09-25 11:40:00,192483,11.61,3.316,-2502,-2852,,
2023-09-25 11:41:00,192484,11.92,3.305,-2503,-2853,,
2023-09-25 11:42:00,192485,11.91,3.292,-2507,-2856,,
2023-09-25 11:43:00,192486,11.67,3.262,-2505,-2856,,
2023-09-25 11:44:00,192487,11.89,3.256,-2503,-2853,,
2023-09-25 11:45:00,192488,11.9,3.272,-2501,-2851,,
2023-09-25 11:46:00,192489,11.79,3.316,-2502,-2851,,
2023-09-25 11:47:00,192490,11.9,3.367,-2500,-2850,,
2023-09-25 11:48:00,192491,11.89,3.413,-2499,-2848,,
2023-09-25 11:49:00,192492,11.68,3.456,-2499,-2848,,
2023-09-25 11:50:00,192493,11.61,3.532,-2499,-2849,,
2023-09-25 11:51:00,192494,11.89,3.66,-2502,-2852,,
2023-09-25 11:52:00,192495,11.9,3.788,-2501,-2852,,
2023-09-25 11:53:00,192496,11.91,3.86,-2497,-2849,,
2023-09-25 11:54:00,192497,11.65,3.824,-2496,-2848,,
2023-09-25 11:55:00,192498,11.91,3.765,-2498,-2850,,
2023-09-25 11:56:00,192499,11.9,3.773,-2499,-2851,,
